,date,areaName,areaCode,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate
1314,2020-04-23,Northern Ireland,N92000002,142,3016,16.0,294.0
1315,2020-04-22,Northern Ireland,N92000002,116,2874,19.0,278.0
1316,2020-04-21,Northern Ireland,N92000002,30,2758,13.0,259.0
1317,2020-04-20,Northern Ireland,N92000002,83,2728,12.0,246.0
1318,2020-04-19,Northern Ireland,N92000002,159,2645,10.0,234.0
1319,2020-04-18,Northern Ireland,N92000002,148,2486,10.0,224.0
1320,2020-04-17,Northern Ireland,N92000002,137,2338,9.0,214.0
1321,2020-04-16,Northern Ireland,N92000002,113,2201,11.0,205.0
1322,2020-04-15,Northern Ireland,N92000002,121,2088,16.0,194.0
1323,2020-04-14,Northern Ireland,N92000002,85,1967,12.0,178.0
1324,2020-04-13,Northern Ireland,N92000002,76,1882,7.0,166.0
1325,2020-04-12,Northern Ireland,N92000002,89,1806,16.0,159.0
1326,2020-04-11,Northern Ireland,N92000002,128,1717,11.0,143.0
1327,2020-04-10,Northern Ireland,N92000002,112,1589,11.0,132.0
1328,2020-04-09,Northern Ireland,N92000002,138,1477,18.0,121.0
1329,2020-04-08,Northern Ireland,N92000002,84,1339,4.0,103.0
1330,2020-04-07,Northern Ireland,N92000002,97,1255,8.0,99.0
1331,2020-04-06,Northern Ireland,N92000002,69,1158,6.0,91.0
1332,2020-04-05,Northern Ireland,N92000002,91,1089,11.0,85.0
1333,2020-04-04,Northern Ireland,N92000002,94,998,9.0,74.0
1334,2020-04-03,Northern Ireland,N92000002,130,904,10.0,65.0
1335,2020-04-02,Northern Ireland,N92000002,85,774,10.0,55.0
1336,2020-04-01,Northern Ireland,N92000002,103,689,4.0,45.0
1337,2020-03-31,Northern Ireland,N92000002,53,586,5.0,41.0
1338,2020-03-30,Northern Ireland,N92000002,123,533,4.0,36.0
1339,2020-03-29,Northern Ireland,N92000002,86,410,4.0,32.0
1340,2020-03-28,Northern Ireland,N92000002,49,324,8.0,28.0
1341,2020-03-27,Northern Ireland,N92000002,34,275,3.0,20.0
1342,2020-03-26,Northern Ireland,N92000002,32,241,2.0,17.0
1343,2020-03-25,Northern Ireland,N92000002,37,209,4.0,15.0
1344,2020-03-24,Northern Ireland,N92000002,24,172,2.0,11.0
1345,2020-03-23,Northern Ireland,N92000002,20,148,5.0,9.0
1346,2020-03-22,Northern Ireland,N92000002,20,128,1.0,4.0
1347,2020-03-21,Northern Ireland,N92000002,22,108,1.0,3.0
1348,2020-03-20,Northern Ireland,N92000002,9,86,0.0,2.0
1349,2020-03-19,Northern Ireland,N92000002,9,77,1.0,2.0
1350,2020-03-18,Northern Ireland,N92000002,6,68,1.0,1.0
1351,2020-03-17,Northern Ireland,N92000002,10,62,,
1352,2020-03-16,Northern Ireland,N92000002,7,52,,
1353,2020-03-15,Northern Ireland,N92000002,11,45,,
1354,2020-03-14,Northern Ireland,N92000002,5,34,,
1355,2020-03-13,Northern Ireland,N92000002,10,29,,
1356,2020-03-12,Northern Ireland,N92000002,1,19,,
1357,2020-03-11,Northern Ireland,N92000002,2,18,,
1358,2020-03-10,Northern Ireland,N92000002,0,16,,
1359,2020-03-09,Northern Ireland,N92000002,3,12,,
1360,2020-03-08,Northern Ireland,N92000002,5,9,,
1361,2020-03-07,Northern Ireland,N92000002,2,4,,
1362,2020-03-06,Northern Ireland,N92000002,2,2,,
1363,2021-12-29,Scotland,S92000003,15849,886065,,
1364,2021-12-28,Scotland,S92000003,9360,870304,0.0,9836.0
1365,2021-12-27,Scotland,S92000003,10562,860964,0.0,9836.0
1366,2021-12-26,Scotland,S92000003,11030,850411,1.0,9836.0
1367,2021-12-25,Scotland,S92000003,8252,839391,0.0,9835.0
1368,2021-12-24,Scotland,S92000003,7076,831158,1.0,9835.0
1369,2021-12-23,Scotland,S92000003,6215,824088,4.0,9834.0
1370,2021-12-22,Scotland,S92000003,5967,814359,3.0,9830.0
1371,2021-12-21,Scotland,S92000003,5242,811927,7.0,9827.0
1372,2021-12-20,Scotland,S92000003,6734,806695,7.0,9820.0
1373,2021-12-19,Scotland,S92000003,5924,799970,4.0,9813.0
1374,2021-12-18,Scotland,S92000003,5917,794062,6.0,9809.0
1375,2021-12-17,Scotland,S92000003,4336,788156,6.0,9803.0
1376,2021-12-16,Scotland,S92000003,5951,783828,5.0,9797.0
1377,2021-12-15,Scotland,S92000003,5155,777885,5.0,9792.0
1378,2021-12-14,Scotland,S92000003,3117,772738,8.0,9787.0
1379,2021-12-13,Scotland,S92000003,3756,769642,5.0,9779.0
1380,2021-12-12,Scotland,S92000003,4002,765889,8.0,9774.0
1381,2021-12-11,Scotland,S92000003,4087,761889,8.0,9766.0
1382,2021-12-10,Scotland,S92000003,5018,757813,7.0,9758.0
1383,2021-12-09,Scotland,S92000003,3196,752805,8.0,9751.0
1384,2021-12-08,Scotland,S92000003,3077,749620,10.0,9743.0
1385,2021-12-07,Scotland,S92000003,3060,746549,18.0,9733.0
1386,2021-12-06,Scotland,S92000003,3894,743496,13.0,9715.0
1387,2021-12-05,Scotland,S92000003,2607,739610,8.0,9702.0
1388,2021-12-04,Scotland,S92000003,1257,737003,12.0,9694.0
1389,2021-12-03,Scotland,S92000003,2432,735750,7.0,9682.0
1390,2021-12-02,Scotland,S92000003,3002,733329,12.0,9675.0
1391,2021-12-01,Scotland,S92000003,2796,730331,14.0,9663.0
1392,2021-11-30,Scotland,S92000003,2569,727549,3.0,9649.0
1393,2021-11-29,Scotland,S92000003,2244,724983,11.0,9646.0
1394,2021-11-28,Scotland,S92000003,2177,722742,16.0,9635.0
1395,2021-11-27,Scotland,S92000003,2287,720572,13.0,9619.0
1396,2021-11-26,Scotland,S92000003,2888,718285,15.0,9606.0
1397,2021-11-25,Scotland,S92000003,2932,715399,10.0,9591.0
1398,2021-11-24,Scotland,S92000003,3080,712474,6.0,9581.0
1399,2021-11-23,Scotland,S92000003,2527,709399,12.0,9575.0
1400,2021-11-22,Scotland,S92000003,2481,706874,15.0,9563.0
1401,2021-11-21,Scotland,S92000003,2677,704395,9.0,9548.0
1402,2021-11-20,Scotland,S92000003,2756,701719,10.0,9539.0
1403,2021-11-19,Scotland,S92000003,3090,698962,9.0,9529.0
1404,2021-11-18,Scotland,S92000003,3235,695877,9.0,9520.0
1405,2021-11-17,Scotland,S92000003,3360,691939,12.0,9511.0
1406,2021-11-16,Scotland,S92000003,2771,688582,5.0,9499.0
1407,2021-11-15,Scotland,S92000003,2288,685815,19.0,9494.0
1408,2021-11-14,Scotland,S92000003,3077,683530,15.0,9475.0
1409,2021-11-13,Scotland,S92000003,3052,680455,10.0,9460.0
1410,2021-11-12,Scotland,S92000003,3349,677408,17.0,9450.0
1411,2021-11-11,Scotland,S92000003,3340,674062,8.0,9433.0
1412,2021-11-10,Scotland,S92000003,3852,670729,14.0,9425.0
1413,2021-11-09,Scotland,S92000003,2233,666880,6.0,9411.0
1414,2021-11-08,Scotland,S92000003,2012,664654,12.0,9405.0
1415,2021-11-07,Scotland,S92000003,2908,662644,12.0,9393.0
1416,2021-11-06,Scotland,S92000003,3249,659738,17.0,9381.0
1417,2021-11-05,Scotland,S92000003,2389,656497,17.0,9364.0
1418,2021-11-04,Scotland,S92000003,2823,653975,22.0,9347.0
1419,2021-11-03,Scotland,S92000003,3495,651169,16.0,9325.0
1420,2021-11-02,Scotland,S92000003,2010,647689,13.0,9309.0
1421,2021-11-01,Scotland,S92000003,2065,645697,27.0,9296.0
1422,2021-10-31,Scotland,S92000003,2513,643632,16.0,9269.0
1423,2021-10-30,Scotland,S92000003,3867,641121,16.0,9253.0
1424,2021-10-29,Scotland,S92000003,2732,637266,19.0,9237.0
1425,2021-10-28,Scotland,S92000003,2153,634544,20.0,9218.0
1426,2021-10-27,Scotland,S92000003,2566,632397,14.0,9198.0
1427,2021-10-26,Scotland,S92000003,2262,629849,19.0,9184.0
1428,2021-10-25,Scotland,S92000003,2239,627596,8.0,9165.0
1429,2021-10-24,Scotland,S92000003,2528,625363,21.0,9157.0
1430,2021-10-23,Scotland,S92000003,2403,622836,23.0,9136.0
1431,2021-10-22,Scotland,S92000003,2902,620433,16.0,9113.0
1432,2021-10-21,Scotland,S92000003,2355,617536,22.0,9097.0
1433,2021-10-20,Scotland,S92000003,2768,615182,16.0,9075.0
1434,2021-10-19,Scotland,S92000003,2459,612416,9.0,9059.0
1435,2021-10-18,Scotland,S92000003,2194,609959,15.0,9050.0
1436,2021-10-17,Scotland,S92000003,2666,607767,15.0,9035.0
1437,2021-10-16,Scotland,S92000003,2581,605104,18.0,9020.0
1438,2021-10-15,Scotland,S92000003,2762,602524,16.0,9002.0
1439,2021-10-14,Scotland,S92000003,2639,599837,20.0,8986.0
1440,2021-10-13,Scotland,S92000003,2581,597199,19.0,8966.0
1441,2021-10-12,Scotland,S92000003,1908,594623,16.0,8947.0
1442,2021-10-11,Scotland,S92000003,2297,592721,22.0,8931.0
1443,2021-10-10,Scotland,S92000003,2363,590424,14.0,8909.0
1444,2021-10-09,Scotland,S92000003,2417,588062,17.0,8895.0
1445,2021-10-08,Scotland,S92000003,2627,585647,14.0,8878.0
1446,2021-10-07,Scotland,S92000003,2691,583019,19.0,8864.0
1447,2021-10-06,Scotland,S92000003,3055,580332,13.0,8845.0
1448,2021-10-05,Scotland,S92000003,2056,577282,23.0,8832.0
1449,2021-10-04,Scotland,S92000003,1760,575231,14.0,8809.0
1450,2021-10-03,Scotland,S92000003,2040,573471,15.0,8795.0
1451,2021-10-02,Scotland,S92000003,2515,571431,23.0,8780.0
1452,2021-10-01,Scotland,S92000003,2693,568916,19.0,8757.0
1453,2021-09-30,Scotland,S92000003,2911,566231,16.0,8738.0
1454,2021-09-29,Scotland,S92000003,2997,563326,25.0,8722.0
1455,2021-09-28,Scotland,S92000003,2370,560334,16.0,8697.0
1456,2021-09-27,Scotland,S92000003,2069,557970,24.0,8681.0
1457,2021-09-26,Scotland,S92000003,2556,555906,20.0,8657.0
1458,2021-09-25,Scotland,S92000003,3261,553350,21.0,8637.0
1459,2021-09-24,Scotland,S92000003,3667,550090,22.0,8616.0
1460,2021-09-23,Scotland,S92000003,4024,546426,19.0,8594.0
1461,2021-09-22,Scotland,S92000003,3598,542411,31.0,8575.0
1462,2021-09-21,Scotland,S92000003,2870,538819,21.0,8544.0
1463,2021-09-20,Scotland,S92000003,2917,535955,20.0,8523.0
1464,2021-09-19,Scotland,S92000003,3833,533038,28.0,8503.0
1465,2021-09-18,Scotland,S92000003,6116,529207,21.0,8475.0
1466,2021-09-17,Scotland,S92000003,5529,523095,24.0,8454.0
1467,2021-09-16,Scotland,S92000003,0,517216,16.0,8430.0
1468,2021-09-15,Scotland,S92000003,4917,517216,23.0,8414.0
1469,2021-09-14,Scotland,S92000003,3375,512312,20.0,8391.0
1470,2021-09-13,Scotland,S92000003,4241,508882,21.0,8371.0
1471,2021-09-12,Scotland,S92000003,5912,504650,22.0,8350.0
1472,2021-09-11,Scotland,S92000003,4298,498745,21.0,8328.0
1473,2021-09-10,Scotland,S92000003,6815,494457,25.0,8307.0
1474,2021-09-09,Scotland,S92000003,6836,487654,17.0,8282.0
1475,2021-09-08,Scotland,S92000003,5810,480824,10.0,8265.0
1476,2021-09-07,Scotland,S92000003,5692,475027,18.0,8255.0
1477,2021-09-06,Scotland,S92000003,7065,469341,10.0,8237.0
1478,2021-09-05,Scotland,S92000003,6368,462288,17.0,8227.0
1479,2021-09-04,Scotland,S92000003,6152,455926,10.0,8210.0
1480,2021-09-03,Scotland,S92000003,6711,449780,11.0,8200.0
1481,2021-09-02,Scotland,S92000003,6400,443080,11.0,8189.0
1482,2021-09-01,Scotland,S92000003,6170,436688,8.0,8178.0
1483,2021-08-31,Scotland,S92000003,6029,430525,10.0,8170.0
1484,2021-08-30,Scotland,S92000003,3893,424508,6.0,8160.0
1485,2021-08-29,Scotland,S92000003,7113,420622,8.0,8154.0
1486,2021-08-28,Scotland,S92000003,5858,413518,8.0,8146.0
1487,2021-08-27,Scotland,S92000003,6835,407660,10.0,8138.0
1488,2021-08-26,Scotland,S92000003,4925,400842,5.0,8128.0
1489,2021-08-25,Scotland,S92000003,5021,395918,5.0,8123.0
1490,2021-08-24,Scotland,S92000003,4323,390908,4.0,8118.0
1491,2021-08-23,Scotland,S92000003,3189,386591,7.0,8114.0
1492,2021-08-22,Scotland,S92000003,3190,383403,4.0,8107.0
1493,2021-08-21,Scotland,S92000003,3464,380217,5.0,8103.0
1494,2021-08-20,Scotland,S92000003,3613,376753,7.0,8098.0
1495,2021-08-19,Scotland,S92000003,3367,373143,7.0,8091.0
1496,2021-08-18,Scotland,S92000003,2538,369779,7.0,8084.0
1497,2021-08-17,Scotland,S92000003,1815,367241,4.0,8077.0
1498,2021-08-16,Scotland,S92000003,1567,365427,3.0,8073.0
1499,2021-08-15,Scotland,S92000003,1498,363860,6.0,8070.0
1500,2021-08-14,Scotland,S92000003,1383,362366,6.0,8064.0
1501,2021-08-13,Scotland,S92000003,1542,360983,10.0,8058.0
1502,2021-08-12,Scotland,S92000003,1525,359442,4.0,8048.0
1503,2021-08-11,Scotland,S92000003,1498,357917,3.0,8044.0
1504,2021-08-10,Scotland,S92000003,1032,356419,5.0,8041.0
1505,2021-08-09,Scotland,S92000003,851,355388,6.0,8036.0
1506,2021-08-08,Scotland,S92000003,1240,354538,6.0,8030.0
1507,2021-08-07,Scotland,S92000003,1386,353301,6.0,8024.0
1508,2021-08-06,Scotland,S92000003,1250,351915,7.0,8018.0
1509,2021-08-05,Scotland,S92000003,1381,350667,7.0,8011.0
1510,2021-08-04,Scotland,S92000003,1271,349286,6.0,8004.0
1511,2021-08-03,Scotland,S92000003,1016,348018,3.0,7998.0
1512,2021-08-02,Scotland,S92000003,799,347005,7.0,7995.0
1513,2021-08-01,Scotland,S92000003,1034,346210,10.0,7988.0
1514,2021-07-31,Scotland,S92000003,1018,345176,6.0,7978.0
1515,2021-07-30,Scotland,S92000003,1456,344158,7.0,7972.0
1516,2021-07-29,Scotland,S92000003,1398,342704,6.0,7965.0
1517,2021-07-28,Scotland,S92000003,1179,341307,9.0,7959.0
1518,2021-07-27,Scotland,S92000003,1044,342059,8.0,7950.0
1519,2021-07-26,Scotland,S92000003,1000,341015,7.0,7942.0
1520,2021-07-25,Scotland,S92000003,1237,340015,5.0,7935.0
1521,2021-07-24,Scotland,S92000003,1307,338778,3.0,7930.0
1522,2021-07-23,Scotland,S92000003,1505,337471,7.0,7927.0
1523,2021-07-22,Scotland,S92000003,1825,335966,9.0,7920.0
1524,2021-07-21,Scotland,S92000003,1686,334141,8.0,7911.0
1525,2021-07-20,Scotland,S92000003,1604,332455,6.0,7903.0
1526,2021-07-19,Scotland,S92000003,1464,330851,9.0,7897.0
1527,2021-07-18,Scotland,S92000003,1735,329387,8.0,7888.0
1528,2021-07-17,Scotland,S92000003,2317,327652,7.0,7880.0
1529,2021-07-16,Scotland,S92000003,2047,325335,5.0,7873.0
1530,2021-07-15,Scotland,S92000003,2086,323288,7.0,7868.0
1531,2021-07-14,Scotland,S92000003,2636,321202,8.0,7861.0
1532,2021-07-13,Scotland,S92000003,2529,318566,9.0,7853.0
1533,2021-07-12,Scotland,S92000003,2134,316037,7.0,7844.0
1534,2021-07-11,Scotland,S92000003,2048,313903,6.0,7837.0
1535,2021-07-10,Scotland,S92000003,2190,311855,8.0,7831.0
1536,2021-07-09,Scotland,S92000003,3216,309665,7.0,7823.0
1537,2021-07-08,Scotland,S92000003,2802,306449,12.0,7816.0
1538,2021-07-07,Scotland,S92000003,3799,303647,5.0,7804.0
1539,2021-07-06,Scotland,S92000003,2363,299848,13.0,7799.0
1540,2021-07-05,Scotland,S92000003,2372,297485,5.0,7786.0
1541,2021-07-04,Scotland,S92000003,2726,295113,6.0,7781.0
1542,2021-07-03,Scotland,S92000003,3108,292387,4.0,7775.0
1543,2021-07-02,Scotland,S92000003,3823,289279,2.0,7771.0
1544,2021-07-01,Scotland,S92000003,4234,285456,2.0,7769.0
1545,2021-06-30,Scotland,S92000003,3887,281222,1.0,7767.0
1546,2021-06-29,Scotland,S92000003,3118,277335,3.0,7766.0
1547,2021-06-28,Scotland,S92000003,3285,274217,3.0,7763.0
1548,2021-06-27,Scotland,S92000003,2639,270932,3.0,7760.0
1549,2021-06-26,Scotland,S92000003,2836,268293,8.0,7757.0
1550,2021-06-25,Scotland,S92000003,1747,265457,1.0,7749.0
1551,2021-06-24,Scotland,S92000003,2999,263710,2.0,7748.0
1552,2021-06-23,Scotland,S92000003,2969,260711,1.0,7746.0
1553,2021-06-22,Scotland,S92000003,2167,257742,4.0,7745.0
1554,2021-06-21,Scotland,S92000003,1250,255575,2.0,7741.0
1555,2021-06-20,Scotland,S92000003,1205,254325,3.0,7739.0
1556,2021-06-19,Scotland,S92000003,1209,253120,2.0,7736.0
1557,2021-06-18,Scotland,S92000003,950,251911,3.0,7734.0
1558,2021-06-17,Scotland,S92000003,1317,250961,1.0,7731.0
1559,2021-06-16,Scotland,S92000003,1129,249644,1.0,7730.0
1560,2021-06-15,Scotland,S92000003,974,248515,6.0,7729.0
1561,2021-06-14,Scotland,S92000003,761,247541,1.0,7723.0
1562,2021-06-13,Scotland,S92000003,1036,246780,3.0,7722.0
1563,2021-06-12,Scotland,S92000003,1030,245744,0.0,7719.0
1564,2021-06-11,Scotland,S92000003,1104,244714,0.0,7719.0
1565,2021-06-10,Scotland,S92000003,735,243610,2.0,7719.0
1566,2021-06-09,Scotland,S92000003,1011,242875,2.0,7717.0
1567,2021-06-08,Scotland,S92000003,695,241864,0.0,7715.0
1568,2021-06-07,Scotland,S92000003,641,241169,1.0,7715.0
1569,2021-06-06,Scotland,S92000003,775,240528,1.0,7714.0
1570,2021-06-05,Scotland,S92000003,860,239753,0.0,7713.0
1571,2021-06-04,Scotland,S92000003,992,238893,1.0,7713.0
1572,2021-06-03,Scotland,S92000003,835,237901,2.0,7712.0
1573,2021-06-02,Scotland,S92000003,677,237066,1.0,7710.0
1574,2021-06-01,Scotland,S92000003,478,236389,0.0,7709.0
1575,2021-05-31,Scotland,S92000003,490,235911,0.0,7709.0
1576,2021-05-30,Scotland,S92000003,526,235421,1.0,7709.0
1577,2021-05-29,Scotland,S92000003,583,234895,2.0,7708.0
1578,2021-05-28,Scotland,S92000003,641,234312,1.0,7706.0
1579,2021-05-27,Scotland,S92000003,464,233671,1.0,7705.0
1580,2021-05-26,Scotland,S92000003,546,233207,1.0,7704.0
1581,2021-05-25,Scotland,S92000003,318,232661,0.0,7703.0
1582,2021-05-24,Scotland,S92000003,313,232343,0.0,7703.0
1583,2021-05-23,Scotland,S92000003,378,232030,1.0,7703.0
1584,2021-05-22,Scotland,S92000003,370,231652,1.0,7702.0
1585,2021-05-21,Scotland,S92000003,414,231282,0.0,7701.0
1586,2021-05-20,Scotland,S92000003,432,230868,0.0,7701.0
1587,2021-05-19,Scotland,S92000003,394,230436,0.0,7701.0
1588,2021-05-18,Scotland,S92000003,268,230042,0.0,7701.0
1589,2021-05-17,Scotland,S92000003,161,229774,1.0,7701.0
1590,2021-05-16,Scotland,S92000003,292,229613,0.0,7700.0
1591,2021-05-15,Scotland,S92000003,413,229321,0.0,7700.0
1592,2021-05-14,Scotland,S92000003,215,228908,0.0,7700.0
1593,2021-05-13,Scotland,S92000003,270,228693,0.0,7700.0
1594,2021-05-12,Scotland,S92000003,345,228423,2.0,7700.0
1595,2021-05-11,Scotland,S92000003,238,228078,0.0,7698.0
1596,2021-05-10,Scotland,S92000003,168,227840,0.0,7698.0
1597,2021-05-09,Scotland,S92000003,200,227672,0.0,7698.0
1598,2021-05-08,Scotland,S92000003,224,227472,0.0,7698.0
1599,2021-05-07,Scotland,S92000003,236,227248,0.0,7698.0
1600,2021-05-06,Scotland,S92000003,283,227012,0.0,7698.0
1601,2021-05-05,Scotland,S92000003,85,226729,0.0,7698.0
1602,2021-05-04,Scotland,S92000003,139,226644,0.0,7698.0
1603,2021-05-03,Scotland,S92000003,132,226505,0.0,7698.0
1604,2021-05-02,Scotland,S92000003,146,226373,1.0,7698.0
1605,2021-05-01,Scotland,S92000003,175,226227,0.0,7697.0
1606,2021-04-30,Scotland,S92000003,191,226052,0.0,7697.0
1607,2021-04-29,Scotland,S92000003,178,225861,0.0,7697.0
1608,2021-04-28,Scotland,S92000003,204,225683,1.0,7697.0
1609,2021-04-27,Scotland,S92000003,133,225479,1.0,7696.0
1610,2021-04-26,Scotland,S92000003,142,225346,2.0,7695.0
1611,2021-04-25,Scotland,S92000003,176,225204,2.0,7693.0
1612,2021-04-24,Scotland,S92000003,177,225028,0.0,7691.0
1613,2021-04-23,Scotland,S92000003,255,224851,2.0,7691.0
1614,2021-04-22,Scotland,S92000003,231,224596,0.0,7689.0
1615,2021-04-21,Scotland,S92000003,273,224365,3.0,7689.0
1616,2021-04-20,Scotland,S92000003,178,224092,1.0,7686.0
1617,2021-04-19,Scotland,S92000003,232,223914,1.0,7685.0
1618,2021-04-18,Scotland,S92000003,211,223682,0.0,7684.0
1619,2021-04-17,Scotland,S92000003,210,223471,1.0,7684.0
1620,2021-04-16,Scotland,S92000003,204,223261,1.0,7683.0
1621,2021-04-15,Scotland,S92000003,237,222897,2.0,7682.0
1622,2021-04-14,Scotland,S92000003,278,222660,3.0,7680.0
1623,2021-04-13,Scotland,S92000003,221,222382,0.0,7677.0
1624,2021-04-12,Scotland,S92000003,199,222161,0.0,7677.0
1625,2021-04-11,Scotland,S92000003,250,221962,2.0,7677.0
1626,2021-04-10,Scotland,S92000003,281,221712,3.0,7675.0
1627,2021-04-09,Scotland,S92000003,285,221431,2.0,7672.0
1628,2021-04-08,Scotland,S92000003,364,221146,2.0,7670.0
1629,2021-04-07,Scotland,S92000003,289,220782,2.0,7668.0
1630,2021-04-06,Scotland,S92000003,259,220493,2.0,7666.0
1631,2021-04-05,Scotland,S92000003,248,220234,4.0,7664.0
1632,2021-04-04,Scotland,S92000003,343,219986,1.0,7660.0
1633,2021-04-03,Scotland,S92000003,397,219643,2.0,7659.0
1634,2021-04-02,Scotland,S92000003,414,219246,2.0,7657.0
1635,2021-04-01,Scotland,S92000003,400,218832,1.0,7655.0
1636,2021-03-31,Scotland,S92000003,542,218432,1.0,7654.0
1637,2021-03-30,Scotland,S92000003,411,217890,2.0,7653.0
1638,2021-03-29,Scotland,S92000003,352,217479,5.0,7651.0
1639,2021-03-28,Scotland,S92000003,422,217127,5.0,7646.0
1640,2021-03-27,Scotland,S92000003,563,216705,5.0,7641.0
1641,2021-03-26,Scotland,S92000003,543,216142,5.0,7636.0
1642,2021-03-25,Scotland,S92000003,701,215599,7.0,7631.0
1643,2021-03-24,Scotland,S92000003,692,215075,4.0,7624.0
1644,2021-03-23,Scotland,S92000003,495,214383,3.0,7620.0
1645,2021-03-22,Scotland,S92000003,359,213888,3.0,7617.0
1646,2021-03-21,Scotland,S92000003,532,213529,4.0,7614.0
1647,2021-03-20,Scotland,S92000003,488,212997,5.0,7610.0
1648,2021-03-19,Scotland,S92000003,655,212509,6.0,7605.0
1649,2021-03-18,Scotland,S92000003,624,211854,3.0,7599.0
1650,2021-03-17,Scotland,S92000003,625,211230,8.0,7596.0
1651,2021-03-16,Scotland,S92000003,597,210605,11.0,7588.0
1652,2021-03-15,Scotland,S92000003,456,210008,1.0,7577.0
1653,2021-03-14,Scotland,S92000003,484,209552,7.0,7576.0
1654,2021-03-13,Scotland,S92000003,639,209068,4.0,7569.0
1655,2021-03-12,Scotland,S92000003,682,208429,6.0,7565.0
1656,2021-03-11,Scotland,S92000003,591,207747,8.0,7559.0
1657,2021-03-10,Scotland,S92000003,691,207156,5.0,7551.0
1658,2021-03-09,Scotland,S92000003,466,206465,10.0,7546.0
1659,2021-03-08,Scotland,S92000003,501,205999,15.0,7536.0
1660,2021-03-07,Scotland,S92000003,390,205498,10.0,7521.0
1661,2021-03-06,Scotland,S92000003,555,205108,10.0,7511.0
1662,2021-03-05,Scotland,S92000003,498,204553,8.0,7501.0
1663,2021-03-04,Scotland,S92000003,500,204055,14.0,7493.0
1664,2021-03-03,Scotland,S92000003,543,203555,11.0,7479.0
1665,2021-03-02,Scotland,S92000003,542,203012,12.0,7468.0
1666,2021-03-01,Scotland,S92000003,386,202470,20.0,7456.0
1667,2021-02-28,Scotland,S92000003,572,202084,9.0,7436.0
1668,2021-02-27,Scotland,S92000003,525,201512,19.0,7427.0
1669,2021-02-26,Scotland,S92000003,581,200987,16.0,7408.0
1670,2021-02-25,Scotland,S92000003,769,200406,20.0,7392.0
1671,2021-02-24,Scotland,S92000003,798,199637,18.0,7372.0
1672,2021-02-23,Scotland,S92000003,655,198839,16.0,7354.0
1673,2021-02-22,Scotland,S92000003,715,198184,22.0,7338.0
1674,2021-02-21,Scotland,S92000003,827,197469,20.0,7316.0
1675,2021-02-20,Scotland,S92000003,803,196642,27.0,7296.0
1676,2021-02-19,Scotland,S92000003,885,195839,44.0,7269.0
1677,2021-02-18,Scotland,S92000003,685,194954,35.0,7225.0
1678,2021-02-17,Scotland,S92000003,1121,194269,28.0,7190.0
1679,2021-02-16,Scotland,S92000003,773,193148,26.0,7162.0
1680,2021-02-15,Scotland,S92000003,559,192375,34.0,7136.0
1681,2021-02-14,Scotland,S92000003,903,191816,32.0,7102.0
1682,2021-02-13,Scotland,S92000003,908,190913,32.0,7070.0
1683,2021-02-12,Scotland,S92000003,830,190005,41.0,7038.0
1684,2021-02-11,Scotland,S92000003,830,189175,35.0,6997.0
1685,2021-02-10,Scotland,S92000003,803,188345,37.0,6962.0
1686,2021-02-09,Scotland,S92000003,822,187542,49.0,6925.0
1687,2021-02-08,Scotland,S92000003,928,186720,40.0,6876.0
1688,2021-02-07,Scotland,S92000003,584,185792,42.0,6836.0
1689,2021-02-06,Scotland,S92000003,895,185208,51.0,6794.0
1690,2021-02-05,Scotland,S92000003,895,184313,44.0,6743.0
1691,2021-02-04,Scotland,S92000003,1149,183418,32.0,6699.0
1692,2021-02-03,Scotland,S92000003,978,182269,48.0,6667.0
1693,2021-02-02,Scotland,S92000003,758,181291,44.0,6619.0
1694,2021-02-01,Scotland,S92000003,848,180533,43.0,6575.0
1695,2021-01-31,Scotland,S92000003,1003,179685,48.0,6532.0
1696,2021-01-30,Scotland,S92000003,994,178682,44.0,6484.0
1697,2021-01-29,Scotland,S92000003,1155,177688,59.0,6440.0
1698,2021-01-28,Scotland,S92000003,1201,176533,46.0,6381.0
1699,2021-01-27,Scotland,S92000003,1330,175332,61.0,6335.0
1700,2021-01-26,Scotland,S92000003,1049,174002,50.0,6274.0
1701,2021-01-25,Scotland,S92000003,752,172953,52.0,6224.0
1702,2021-01-24,Scotland,S92000003,1195,172201,70.0,6172.0
1703,2021-01-23,Scotland,S92000003,1307,171006,53.0,6102.0
1704,2021-01-22,Scotland,S92000003,1480,169699,68.0,6049.0
1705,2021-01-21,Scotland,S92000003,1636,168219,57.0,5981.0
1706,2021-01-20,Scotland,S92000003,1656,166583,66.0,5924.0
1707,2021-01-19,Scotland,S92000003,1165,164927,70.0,5858.0
1708,2021-01-18,Scotland,S92000003,1429,163762,63.0,5788.0
1709,2021-01-17,Scotland,S92000003,1341,162333,43.0,5725.0
1710,2021-01-16,Scotland,S92000003,1753,160992,76.0,5682.0
1711,2021-01-15,Scotland,S92000003,2160,159239,58.0,5606.0
1712,2021-01-14,Scotland,S92000003,1707,157079,58.0,5548.0
1713,2021-01-13,Scotland,S92000003,1949,155372,51.0,5490.0
1714,2021-01-12,Scotland,S92000003,1875,153423,51.0,5439.0
1715,2021-01-11,Scotland,S92000003,1782,151548,48.0,5388.0
1716,2021-01-10,Scotland,S92000003,1877,149766,59.0,5340.0
